latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.5,8,65.1,0.651,0.6509999999999996,0.0,595.1,470.3,790.2,775.5,1586.0,6.0,28.324999999999996,793.0,0.317,16.0,100.0,100.0,0.04504504504504501,123.0,8.0
0.5,9,54.9,0.549,0.549,0.0,614.0,479.1,790.3,772.2,1586.0,6.0,26.302999999999997,793.0,0.369,16.0,100.0,100.0,0.023860653781913,123.0,9.0
0.5,10,46.4,0.46399999999999997,0.46399999999999997,0.0,603.7,490.4,789.8,774.6,1586.0,6.0,21.011,793.0,0.42000000000000004,16.0,100.0,100.0,0.013351134846461003,123.0,10.0
0.5,11,38.0,0.37999999999999995,0.37999999999999995,0.0,620.7,491.0,790.0,775.3,1586.0,6.0,18.776,793.0,0.42399999999999993,16.0,100.0,100.0,0.007882084023015002,123.0,11.0
0.5,12,27.1,0.271,0.271,0.0,619.4,480.8,789.3,772.3,1586.0,6.0,14.89,793.0,0.4250000000000001,16.0,100.0,100.0,0.0049446202531640004,123.0,12.0
0.5,13,18.6,0.186,0.18599999999999978,0.0,628.0,486.3,788.4,768.5,1586.0,6.0,12.856000000000003,793.0,0.471,16.0,100.0,100.0,0.0033337778370440005,123.0,13.0
0.6,2,34.0,1.0,1.0,0.0,826.0,690.8,949.6,935.0,1586.0,4.0,4.122999999999999,951.0,0.05800000000000001,16.0,34.0,34.0,1.0,123.0,2.0
0.6,3,62.0,1.0,1.0,0.0,787.5,659.7,951.0,939.6,1586.0,4.0,8.285999999999998,951.0,0.16799999999999998,16.0,62.0,62.0,1.0,123.0,3.0
0.6,4,100.0,1.0,0.9999999999999993,0.0,767.4,655.4,950.9,940.6,1586.0,4.0,11.180000000000001,951.0,0.32700000000000007,16.0,100.0,100.0,0.8264462809917352,123.0,4.0
0.6,5,100.0,1.0,0.9999999999999993,0.0,754.2,647.4,950.9,937.9,1586.0,4.0,16.032,951.0,0.4120000000000001,16.0,100.0,100.0,0.39682539682539597,123.0,5.0
