latency_factor,vSDN_size,acceptable_count,acceptance_ratio,acceptance_ratio_ilp,chs_avg,chs_avg_b,chs_avg_p,chs_max_b,chs_max_p,diameter,h_count,hp_runtime,max_length,request_processing_time,shortest_k,vSDN_count,vSDN_count_ilp,vSDN_coverage,vSDN_generator_seed,vSDN_max_size_ilp
0.5,13,17.2,0.17199999999999996,0.76,0.0,602.4,488.8,788.0,768.1,1586.0,6.0,11.502,793.0,0.5160000000000001,16.0,100.0,200.0,0.0033337778370440005,123.0,7.0
0.6,2,34.0,1.0,1.0,0.0,806.9,688.5,950.0,940.5,1586.0,4.0,3.6439999999999997,951.0,0.06400000000000002,16.0,34.0,200.0,1.0,123.0,7.0
0.6,3,62.0,1.0,1.0,0.0,784.7,661.9,950.8,938.2,1586.0,4.0,3.6439999999999997,951.0,0.154,16.0,62.0,200.0,1.0,123.0,7.0
0.6,4,100.0,1.0,1.0,0.0,766.2,653.9,950.9,940.3,1586.0,4.0,3.6439999999999997,951.0,0.31900000000000006,16.0,100.0,200.0,0.8264462809917352,123.0,7.0
0.6,5,100.0,1.0,1.0,0.0,751.1,644.9,950.9,941.2,1586.0,4.0,3.6439999999999997,951.0,0.421,16.0,100.0,200.0,0.39682539682539597,123.0,7.0
0.6,6,100.0,1.0,1.0,0.0,739.0,639.0,950.9,941.4,1586.0,4.0,3.6439999999999997,951.0,0.48200000000000004,16.0,100.0,200.0,0.187617260787992,123.0,7.0
0.6,7,100.0,1.0,1.0,0.0,739.4,642.7,950.9,940.1,1586.0,4.0,3.6439999999999997,951.0,0.5810000000000001,16.0,100.0,200.0,0.09017132551848502,123.0,7.0
0.6,8,100.0,1.0,1.0,0.0,741.3,647.4,950.0,936.3,1586.0,4.0,3.6439999999999997,951.0,0.6140000000000001,16.0,100.0,200.0,0.04504504504504501,123.0,7.0
0.6,9,100.0,1.0,1.0,0.0,737.5,640.5,950.4,937.1,1586.0,4.0,3.6439999999999997,951.0,0.7100000000000001,16.0,100.0,200.0,0.023860653781913,123.0,7.0
0.6,10,100.0,1.0,1.0,0.0,733.3,637.4,950.4,935.5,1586.0,4.0,3.6439999999999997,951.0,0.8030000000000002,16.0,100.0,200.0,0.013351134846461003,123.0,7.0
0.6,11,100.0,1.0,1.0,0.0,743.3,644.8,950.0,934.7,1586.0,4.0,3.6439999999999997,951.0,0.9350000000000002,16.0,100.0,200.0,0.007882084023015002,123.0,7.0
